run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,amp_tsr,phase_tsr,amp_cp,phase_cp,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,sys_unc_tsr,sys_unc_cp,sys_unc_cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upup,mean_upvp,mean_upwp,mean_vpvp,mean_vpwp,mean_wpwp,k,exp_unc_mean_u,exp_unc_mean_v,exp_unc_mean_w
20,1.2001934335443039,0.007236965814120136,14.0,26.64,16.0,5.0,1.103620518618193,0.12362266098973963,0.738307603294877,0.303964898771506,1.44411459134532,0.1333088117762256,1.4813810459276955,0.22677670160167154,0.09909236240554975,0.2961974418218269,0.009373825936803503,0.005658085611936757,0.008272385534299117,6.932894358319218e-06,0.0007662113551680381,0.0002749145657257599,0.011639132998985504,0.0069065054665534776,0.010255564239919367,4.000021880421494,4.747204029672578,4.044237082656161,14.0,26.64,0.0,0.25,0.5780494857331707,0.047108600889504235,-0.04547112336379691,0.19909905715950837,0.19356001000021075,0.1533252371279244,0.03962474159483694,0.002051105232015409,-0.0010282524155850708,0.037450627896382246,0.0008523492105931563,0.023499329041148983,0.050287349266184084,0.04011574355824052,0.05189216552291541,0.022889371944379525
21,1.2001615604575162,0.006903561254025964,14.0,26.24,14.0,4.0,0.9976280072775072,0.0987416651499004,0.7042080508531952,0.29511964212063585,1.3550433735551135,0.12005265557814045,1.4101141771870707,0.22779165114400457,0.09294229158957831,0.28514443623939445,0.01023562169529415,0.004360759268414976,0.004807196614945462,6.862980038840324e-06,0.0006926162430748278,0.00027492761080967715,0.016287139729134835,0.006621835390318126,0.007588891301533141,3.0000107896785178,3.6221577912415373,3.0788148948067704,14.0,26.24,0.0,0.25,0.6616464313830175,0.03940442972721026,-0.04643545736335416,0.222309051380554,0.23061896639293508,0.18274481664907402,0.04940104307292208,0.008204066808589108,-0.0022979911120932653,0.053163292603681356,0.0026155816249108558,0.033382025990856906,0.06797318083373016,0.05169765792169358,0.05045570955004925,0.014214897457776854
22,1.2001896825396823,0.006135679753115146,14.0,26.6,13.0,4.0,0.8993737008931459,0.07900865601368162,0.6699130574305756,0.279751628732006,1.3109849143875902,0.1023618717980129,1.3806008370527385,0.2015811331911234,0.07380160328246306,0.24083415092121993,0.0018911363181919065,0.0024278486990029933,0.005046891403245321,6.803615171472768e-06,0.0006243393488710993,0.0002749132341884495,0.003009121537581071,0.003583832701000261,0.007972937430320475,3.000310636210251,4.67437975282666,3.0714725835170773,14.0,26.6,0.0,0.25,0.6783923292752091,0.07371244978166211,-0.053650396688894875,0.24899542977161146,0.26363754520842114,0.18058889262017624,0.06197395428124971,0.015586748908483643,0.004273960570730844,0.0694768416871996,0.0019688337623441437,0.032599406729790364,0.08202510134911983,0.1303352928253457,0.03586730508852302,0.05507438978631998
23,1.2001817803660564,0.007320073327083084,14.0,26.02,11.0,3.0,0.7985596841784104,0.07003149428541348,0.6442053222889618,0.2914731785213361,1.2314529156868874,0.0993667874283338,1.321887116599561,0.2126281777042991,0.07300068272569507,0.2333507773445444,0.003552112055704298,0.003360382906638812,0.006083770549941014,6.748829884619795e-06,0.0005543193329141102,0.00027491578963461885,0.008823800153015092,0.007588373425321305,0.014984274736663441,2.0000433178264223,2.3359666255826053,2.0245599467759225,14.0,26.02,0.0,0.25,0.611703045880877,0.015474533112735465,-0.020009151267125262,0.25589086434897307,0.2718724968038973,0.20793027981850778,0.06545243558482067,0.0002309272087421194,0.00015772605675513937,0.07388328157504119,0.0015408015104373073,0.043217016655891546,0.09127636690787672,0.10159962167848044,0.07651769558320809,0.12552698166410678
24,1.2002088683788121,0.005622672354264393,14.0,26.46,10.0,3.0,0.7001569041488765,0.05621992561256333,0.6081288371445115,0.2885041376919221,1.108195791402527,0.08998629835396822,1.2243062798167492,0.21123729124927904,0.06501819213320323,0.20840107305951366,0.0020800217719252837,0.000685283583669887,0.006194848885501733,6.701111163323191e-06,0.0004859861990161834,0.00027490194880733487,0.005166832636830125,0.0014444109102279073,0.015262441916918994,2.0001245501342875,8.022404707289269,2.023682782153856,14.0,26.46,0.0,0.25,0.6369045675751376,0.03175986741363227,-0.030655698285258357,0.2653018276006651,0.3003716097252341,0.2411951011831723,0.07035635456523172,0.009272547986100237,0.011396954924754137,0.09018562029621999,0.007099710815997043,0.05815173210087841,0.10934685348116506,0.07767147185741001,0.03515118249174487,0.06709130179611349
25,1.2001940025795355,0.005664611985114651,14.0,25.63,8.0,2.0,0.6001433122659938,0.0366023719993316,0.5568021567923681,0.2065780572064472,0.8610928016723279,0.057356843651988246,1.0170838563943125,0.1617378948686348,0.042660600613960285,0.18962505405651192,0.0012200071442495242,7.886939282065672e-05,0.002177746971590011,6.658953533397242e-06,0.0004165451826825703,0.0002749068699393095,0.010958569828019855,0.0009636825936769229,0.017239605360563123,1.0001191676932872,8.26811976686577,1.0646211760613602,14.0,25.63,0.0,0.25,0.7508571430623427,-0.02369678565232224,-0.11981857271441791,0.2685196811025883,0.2595889256678314,0.21872511111775533,0.07207151092443813,-0.0013026892275986445,0.009506477751951794,0.06735713734487442,-0.0004584263679127907,0.047820106445755815,0.09362437735753419,0.32153831991490356,0.10516825435467615,0.016431854582706403
26,1.2001930885972107,0.004932155011669004,14.0,26.19,7.0,2.0,0.5006469548218105,0.023065428224431382,0.5466987959908362,0.15054220201954568,0.5431737283420229,0.03536472782912532,0.7873459948718897,0.14340211428079688,0.028814314336766043,0.14507441488617173,0.0015283807484667011,0.00010840624731132606,0.0015189804089768555,6.623204675366341e-06,0.0003475080154618599,0.0002749069338126431,0.01372977689181428,0.000810248905725951,0.010689937705218859,1.0000751173679754,8.633929263604415,1.1346994910221342,14.0,26.19,0.0,0.25,0.8246581341723682,-0.05599089807984494,-0.1095590649152704,0.2832550058802237,0.2897780647419148,0.2265018874695159,0.08020027143698331,0.020580665120044816,0.012831232674776797,0.08393658484164485,0.009584376913929512,0.05128206191608538,0.10770945909735677,0.4808349434215039,0.13741256076687164,0.1448142227710262
27,1.2001589449541283,0.0047261428507705166,14.0,24.9,5.0,1.0,0.4000432260509186,0.01585633809139435,0.49788231371138336,-0.12916398557730047,1.423129480098349,-0.02782698208124861,1.7263722417541891,0.1308252726200443,0.0229589685048924,0.11201614910326572,0.0,0.0,0.0,6.5936573427344925e-06,0.0002777018662514478,0.00027492096461416307,NaN,NaN,NaN,NaN,NaN,NaN,14.0,24.9,0.0,0.25,0.8233645173023596,-0.0459117783170073,-0.0501674311547946,0.2563155124338891,0.2654594650823316,0.20163202141837164,0.06566736650322678,0.006761991563042233,0.003016352630222855,0.07043617853593076,0.006197829177342143,0.040636822762148014,0.0883701839006528,NaN,NaN,NaN
28,1.200161543422184,0.004592932370131835,14.0,25.63,4.0,1.0,0.30006486857475234,0.01069154446835768,0.46430255918369917,0.07502800702670372,0.07327303334966345,0.013126967132557458,0.4863331072277776,0.09932293706321779,0.013949523321895304,0.08945032392109303,0.0,0.0,0.0,6.5705797463116525e-06,0.00020830797623041042,0.00027491875405532526,NaN,NaN,NaN,NaN,NaN,NaN,14.0,25.63,0.0,0.25,0.8450424613841071,-0.047333333368295975,-0.03401203799513525,0.29202728925985894,0.26035030131859194,0.19980164555788887,0.08524298795943165,0.008410339582029575,0.001066369104265452,0.06775297447692517,0.010136540192244496,0.03990353475699209,0.09644974859667446,NaN,NaN,NaN
29,1.2001541331802528,0.004622099836781864,14.0,22.71,2.0,0.0,0.19946780073007106,0.0061489471452082075,0.43103754809390865,NaN,NaN,NaN,NaN,0.0803749935282631,0.008347577036963618,0.0607253743243106,NaN,NaN,NaN,6.554009848694472e-06,0.00013847953058767815,0.00027492120859760205,NaN,NaN,NaN,NaN,NaN,NaN,14.0,22.71,0.0,0.25,0.7858797918451338,0.03294121084571626,-0.0624615386876638,0.2963490912926615,0.2872161673919786,0.23519753141482758,0.08777178345475396,0.005068813241026742,-0.0016750291799828793,0.08244510985743055,0.00024199021773923528,0.05528612339971168,0.11275150835594809,NaN,NaN,NaN
30,1.2001621543778802,0.0046269375314940365,14.0,22.68,1.0,0.0,0.10001113159008464,0.0023189140771012915,0.36937645963685134,NaN,NaN,NaN,NaN,0.045404811323324586,0.003400295725414178,0.045741791133501894,NaN,NaN,NaN,6.544099519018034e-06,6.943185504220679e-05,0.0002749159759044781,NaN,NaN,NaN,NaN,NaN,NaN,14.0,22.68,0.0,0.25,0.7267807727969762,-0.004273836968228395,-0.07212557590131762,0.3759382782001635,0.2946453957958871,0.2113858248752551,0.1412467463496228,0.0008064840521397366,-0.010896679413930434,0.08676543489786398,0.002167245527922191,0.04465822734588891,0.13633520429668786,NaN,NaN,NaN
