run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,amp_tsr,phase_tsr,amp_cp,phase_cp,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,sys_unc_tsr,sys_unc_cp,sys_unc_cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upup,mean_upvp,mean_upwp,mean_vpvp,mean_vpwp,mean_wpwp,k,exp_unc_mean_u,exp_unc_mean_v,exp_unc_mean_w
10,0.40002787162162157,0.003346549186610404,20.0,59.96,29.0,9.0,1.8997510557791488,0.20001096955889638,0.9612860540769843,0.14850005443607708,1.5489832956172385,0.2748220238658321,1.7005778920090362,0.10729178135101773,0.19840884617144847,0.36696883891766785,0.0010493443639509226,0.00925932901093945,0.011810398551002724,2.293528960394854e-05,0.011871012114117696,0.0024745580840269334,0.0008071316222206196,0.027711225684408643,0.010010186313135265,8.068790244365633,9.076665904039219,13.468035546064163,20.0,59.96,-1.2,0.0,0.3839060308563675,-0.04652665175051623,-0.010107607620968568,0.08654254343071834,0.06619811939719676,0.06724530745779568,0.00748867468484122,0.0013653129921776842,0.0004936963352754127,0.004381642689526855,0.0002072850489024767,0.004521365567864355,0.008195841471116214,0.02093896495279682,0.005866784565099454,0.010678079298495593
11,0.40002765265265267,0.003445741232636085,20.0,59.96,29.0,9.0,1.8998342215390565,0.19378700439422922,0.943688709370574,0.14590298894906514,1.5618886605578128,0.2698813367144091,1.7136838142150936,0.1056495350783208,0.19505318330294863,0.3616440534943888,0.0010648177602429318,0.006740247801147258,0.014875580360986781,2.29355481106598e-05,0.011871500184297407,0.0024745597397358445,0.0008190175674260233,0.02754118090464121,0.012102634337031855,8.066807096067652,8.572349344043793,11.752104824702235,20.0,59.96,-1.1,0.0,0.33032532542402315,-0.03821584091029045,-0.00882307305687095,0.086689295416911,0.07196804446855637,0.06877819415695269,0.007514093620318421,0.001860181710644804,0.00034989001236672765,0.005178751351627028,0.00035797237505673406,0.004729848094595648,0.00871134653327055,0.013729659448706574,0.00761354350850917,0.01580819413565227
12,0.40002790290290297,0.003389885827590089,20.0,59.96,29.0,9.0,1.8997670586099111,0.19714108627984894,0.9447037055041937,0.1452655165118206,1.7599141342096922,0.26983336718258316,1.9114012858056295,0.1051115890422988,0.1949277928490868,0.358950858699899,0.000911825696069821,0.005719150915873413,0.011214009346388457,2.293533223104541e-05,0.011871096049350566,0.002474556702352996,0.0007015087283590287,0.027490749994656467,0.009622455094407362,8.091103451000377,8.412353990498506,13.882180171997195,20.0,59.96,-1.0,0.0,0.2812586335644305,-0.012602727764947535,-0.012845470504726291,0.08915923996445742,0.07311021787545957,0.07386294059669099,0.007948375405114897,0.002158180535779406,0.0011331369517605344,0.005344435150995641,0.00033615482369623266,0.005455051344191705,0.009373930950151122,0.01925675217541074,0.006104794361573702,0.012280258138320607
13,0.40002812187187187,0.0034395472365465235,20.0,59.96,29.0,9.0,1.899770788136085,0.1895163398765839,0.9423946050040277,0.14221533391591928,1.572140341513544,0.26251364315703524,1.7240050387526171,0.103203321784145,0.1905340739305715,0.3602086489249356,0.0005032816700532903,0.01180454957183972,0.020800993197783193,2.293531671017852e-05,0.011871077271139398,0.0024745538579663295,0.0003880204018351187,0.0279679764244169,0.016402371589585706,8.29894965381676,9.736940586514185,10.005391021216976,20.0,59.96,-0.9,0.0,0.2488811312011036,0.00372722718094229,-0.005871621666381623,0.08292639365836146,0.0774265405208873,0.06675837075280641,0.006875926306377081,0.002471999230827259,0.00016437411171492568,0.005994119068276718,-2.5615257355677274e-05,0.004456122422918311,0.008663083898786055,0.023354352115448694,0.010781026920557107,0.01161738751240191
14,0.40002752752752757,0.0033583207917845625,20.0,59.96,29.0,9.0,1.8998085172698773,0.2003570423238698,0.9618207117348999,0.1502195426241603,1.5584997568882448,0.27824669081577713,1.7097701213030676,0.1088235727888297,0.20176008588503141,0.36616275695226197,0.001332253091125236,0.012832037664859184,0.023817348201274294,2.293549362858277e-05,0.011871388551833678,0.0024745623749215457,0.0010244788839124167,0.028099482559915526,0.01865067021276218,8.042677808691238,10.042712637893949,9.539900312338498,20.0,59.96,-0.8,0.0,0.17564414438542603,0.0006470219890255615,-0.00731669172782822,0.06979394720129506,0.06371710152313517,0.05552809641052526,0.004870585557045029,0.0013884589708412758,3.589894008233903e-05,0.004059361034889581,-0.00011169561992018313,0.0030829836839832226,0.006006465137958916,0.01953778146105353,0.004818133960202308,0.016102527863909356
15,0.40002643268268273,0.0033879476536187534,20.0,59.96,29.0,9.0,1.8999399975725992,0.19892305588883544,0.9585870690652999,0.14749686767349574,1.5617513531813763,0.27319725019527163,1.7131739722452015,0.10666238441134315,0.19735390420543575,0.35948204008506934,0.0014322019445156327,0.008884644193393534,0.02040517016677372,2.2935977352636464e-05,0.011872266673011316,0.0024745757295359465,0.0011012767282212988,0.027683781635737304,0.01610939312225851,8.03693058290046,8.99177214410271,10.081328898075725,20.0,59.96,-0.7,0.0,0.15762324840521375,0.012576576583217378,-0.00735685690048009,0.06455773742292653,0.061016863229206554,0.04496260260075254,0.0041671799770007165,0.0012918227063996308,0.00021007350799214655,0.0037225917502838593,0.0001118870604053193,0.002021382675221709,0.004955577201253143,0.0172815825658833,0.011047968574233223,0.01027341834258338
16,0.400029122872873,0.003414665836285136,20.0,59.96,29.0,9.0,1.8999054903504768,0.19472671101099787,0.9448689252872405,0.14574469759491337,1.5715496156713382,0.2700517824516977,1.7231547189593337,0.1054252845898981,0.19504507173986418,0.3625191020795267,0.0012766895441599724,0.0068216505541227705,0.011975555179094394,2.293570587681074e-05,0.011871880513531918,0.0024745416230803037,0.0009817875202695074,0.02754645547316201,0.010118909943868179,8.04647425601088,8.586183077373455,13.357288938179824,20.0,59.96,-0.6,0.0,0.133537662903331,0.0032448698188531568,-0.0027795295256156905,0.04952009546325718,0.04936105812010304,0.03641277347766923,0.00245193301787145,0.00038989348892588376,0.0001574924443959813,0.002436209189609721,0.00012865309574128022,0.001325724170174849,0.0031069331888280097,0.012371138495067737,0.009557941817541157,0.007083910686999184
17,0.40002837212212217,0.0034198213140775226,20.0,59.96,29.0,9.0,1.8997915319336398,0.19977874387784303,0.9572713308905342,0.14768691465312928,1.5711104190227672,0.27438181286828206,1.7231597612141567,0.10697154729816782,0.19868389467248634,0.3606561515973005,0.0009150878252174408,0.011538210833604784,0.020656088857375042,2.293537500911024e-05,0.0118712028228858,0.0024745516548807683,0.0007040139445492852,0.02793701329878223,0.016295047554671076,8.090455451786557,9.661139921649063,10.032702009317394,20.0,59.96,-0.5,0.0,0.117176426743559,0.0017212212096328276,-0.009651776793788912,0.04156972705284354,0.036953130290008525,0.02943062051815069,0.0017278259857505089,0.0001912089698514575,-7.202039325799447e-05,0.001365362975637974,0.00011340313463920422,0.0008660530455268256,0.0019796210034576543,0.013962683435877374,0.00863053891000683,0.009654547515398213
18,0.400028340840841,0.003455956348056249,20.0,59.96,29.0,9.0,1.8999094115160093,0.19972742975871036,0.9619095761996499,0.14645863629176645,1.5695111200622565,0.2717375575704798,1.7214335359797033,0.10589541415148074,0.1962436727561612,0.3612347445079643,0.0014222937672542337,0.00762621550490486,0.014260022917156527,2.2935748821634057e-05,0.011871923310151276,0.0024745523253735463,0.00109366337129122,0.02759393368465988,0.01167175647619212,8.037446165047914,8.732051196304496,12.03955554186604,20.0,59.96,-0.4,0.0,0.12248235765931516,0.0062407407157651675,-0.006268268274199273,0.037745970607077364,0.027822071841669654,0.024814685117053304,0.0014245800240101545,9.651645058560169e-06,-0.00011884494942913907,0.0007739708262475167,-7.51524653045602e-06,0.0006156915493357016,0.0014071211997966865,0.005616877034261716,0.003911949123469154,0.007612936053320108
19,0.40002849724724737,0.0033602100370586922,20.0,59.96,29.0,9.0,1.8998960669282983,0.196001552048264,0.9569644804190744,0.14744082750646992,1.5472170781219625,0.27234495089159133,1.6981614130642826,0.10645478326340713,0.19620372859210167,0.36380653545631936,0.0008626567257005927,0.004755360444943493,0.011211732882799853,2.293571937044984e-05,0.011871874431362221,0.002474550082287669,0.0006637507144008566,0.027454951102239996,0.00962098431979906,8.10178730636334,8.285146315259647,13.883777611035606,20.0,59.96,-0.3,0.0,0.1212725228679911,0.01211936936826325,-0.005196571594916514,0.03750760242230757,0.030269105797834962,0.023096442425903883,0.0014066442109114004,-1.6072299550097233e-06,-7.54775847673516e-05,0.0009161041238128134,-2.8555363842454632e-05,0.0005333789052790472,0.0014280636200016306,0.008919171085966238,0.006000681597789587,0.004916001389501135
20,0.4000276526526527,0.0034295436850266905,20.0,59.96,29.0,9.0,1.8998629859300011,0.19752116045565418,0.9563254042860959,0.14697102371832435,1.5507735795816266,0.2720433727089327,1.702537873539186,0.10641693047503624,0.19690325006612613,0.36093257411895524,0.0011099720834051347,0.009985250963034325,0.01909258534217139,2.2935645664616786e-05,0.011871688655680581,0.002474560497779682,0.0008537043101504648,0.027776687321020024,0.015142228425227404,8.061482838274744,9.249957661539908,10.364908054935468,20.0,59.96,-0.2,0.0,0.11987337364411219,0.012470095090225345,-0.0058758758961768905,0.04081433295757465,0.02671859801124389,0.02163302679393112,0.0016656013401152615,0.0001214873292050702,-0.00015311328715091212,0.0007137941549267255,-5.4492159369968875e-05,0.0004679292912288703,0.0014236623931354285,0.014276863242832916,0.004396638107694624,0.005649011055659553
