run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,amp_tsr,phase_tsr,amp_cp,phase_cp,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,sys_unc_tsr,sys_unc_cp,sys_unc_cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upup,mean_upvp,mean_upwp,mean_vpvp,mean_vpwp,mean_wpwp,k,exp_unc_mean_u,exp_unc_mean_v,exp_unc_mean_w
20,0.6000653635981505,0.0034220541485661363,20.0,43.79,15.0,5.0,1.100061977251817,0.08146031952622342,0.6983687151092786,0.2021028451376046,1.0222211999382051,0.16153510580646643,1.1934879617870593,0.14589979605580686,0.11734874717076313,0.2507038080989871,0.0016562150792222012,0.0031057705828432397,0.003860435299661315,1.3861374022460288e-05,0.0030548173930618977,0.0010997196639041598,0.0020562550054906248,0.007408506901161675,0.004799790361030126,4.002802057765117,10.732220084428445,7.303366870799628,20.0,43.79,0.0,0.25,0.3434047519278895,0.04259604876067258,-0.023865699866327007,0.11474666059905393,0.10985788933225905,0.08569736587450495,0.01316402765855907,0.003221028316029802,-0.0004561630935161292,0.01206621932986537,0.0010037284885116432,0.007342495004058731,0.016286370996241587,0.024683079215716504,0.015729915479202567,0.0161733609802609
21,0.6000682794599018,0.0034583174581298065,20.0,44.44,14.0,4.0,0.999886390410957,0.050583363218739144,0.6597514178014854,0.16039161031341345,0.9042054225983717,0.11649641432378424,1.1037421887583772,0.11805396516476116,0.08559195497991265,0.20570571897339024,0.0009466126174558668,0.0016446883459904883,0.009888584768686114,1.3728998771949753e-05,0.002776632763024301,0.0010997073206581963,0.0015054739655830265,0.006521408262661221,0.015318694440945857,3.0050496171918586,9.27469208996853,3.30113512630718,20.0,44.44,0.0,0.25,0.3941957857357372,0.0506493453766275,-0.038722995140779544,0.12539270471362143,0.11499804452659133,0.08378727307257665,0.01572011367477647,0.005284875719817246,0.0007670155057573347,0.013221844731387319,0.0014530245022784912,0.007018870895892509,0.017980414651028148,0.02425361297252338,0.02640756225135634,0.007605900510107008
22,0.6000676299957026,0.003421702621782559,20.0,43.27,12.0,4.0,0.8998984233898059,0.036403242856133264,0.6163160052417487,0.13365099606412162,0.7527803731719479,0.08889571353197563,0.9876769490077555,0.10017488430689929,0.06530012262965351,0.16449445842783347,0.00041027119176774136,0.0013880984811536188,0.009113534828499498,1.3608437796826609e-05,0.0024990116137375644,0.0010997079510342072,0.0006510460614205151,0.005853770810298164,0.014062821020253476,3.0264410954403838,9.136775104522593,3.3553641357543755,20.0,43.27,0.0,0.25,0.3559321013880747,0.023220025920271104,-0.03416824243933448,0.11858551745378523,0.15149647593056043,0.10600792038649508,0.014059503350093608,0.0019429023444125946,0.0003828639531976289,0.022946250723414243,0.0002943586873191405,0.011235264556567915,0.024120509315037883,0.02920928753408793,0.028024876298747083,0.013991600398623088
23,0.6000688307628179,0.0033709236557458145,20.0,43.99,11.0,3.0,0.7999264250970248,0.029139211445714793,0.5739018152989881,0.11090011637068474,0.6054516076334692,0.06822496474336408,0.8786501684870549,0.08650807896584949,0.05106872800555629,0.13519475553124485,0.0004281011720839832,0.0013803554654598395,0.004847355699028749,1.349961951803784e-05,0.0022213945287121216,0.0010997019563925882,0.0010590102860555833,0.005291574895059521,0.010326962584251911,2.011945822683864,9.558488851999,2.6495103027816604,20.0,43.99,0.0,0.25,0.37720167016034983,-0.011934945879714196,-0.04371112960236626,0.12259003889522478,0.14499964225647174,0.10949335984801194,0.015025180200500504,0.0016272596954725218,0.0003871174066859024,0.021020512414585163,-0.0002678321837315894,0.011986297143876093,0.02401599487948088,0.05637242299208433,0.020968902704426882,0.0291111640590021
24,0.6000697173215719,0.0033853746029629396,20.0,44.94,10.0,3.0,0.6995282063933943,0.021903191377385445,0.544810123476485,0.09124057399563273,0.46730575557225396,0.051656239372013545,0.7842152742726591,0.07632407753325508,0.04030630391708611,0.13068349357428868,0.0005636375001388422,0.0011418895301357989,0.006938738523709942,1.3402483649803752e-05,0.0019425934886193722,0.0010996976793622324,0.001396806710933691,0.004607323481097788,0.01576427412206366,2.006789345522956,9.447632034839653,2.309494371318678,20.0,44.94,0.0,0.25,0.3790528854989519,-0.03684940851952825,-0.0676585806249611,0.12592941770714397,0.13456051816401413,0.11359261445219077,0.015855029380548565,0.0007018179123545979,0.0002787833654702361,0.018102902302017228,-0.0001590747173681567,0.01290069519319671,0.023429313437881252,0.022147344075285017,0.0035229641557661777,0.016821829011695745
25,0.6000659393809114,0.003400337735633407,20.0,43.26,8.0,2.0,0.5997413930406496,0.014204250745511047,0.5172401322995621,0.07479242373891867,2.356054789066907,0.037805617894234145,0.6413635548857188,0.06577209265864349,0.03025433250401034,0.12543382235822736,1.0714248751653166e-05,0.0008946757620811934,0.0028653677920106313,1.3318360861473e-05,0.0016655156872193953,0.0010997106023398482,3.5636993406174076e-05,0.004031696906299196,0.012162526880399442,7.626538725941459,8.979607811868274,1.6579910373928746,20.0,43.26,0.0,0.25,0.3764303223809017,-0.030710814940572744,-0.07613263118898304,0.11650999901918252,0.11338901560357073,0.12571488051227805,0.013571660606961425,-0.0011696570449764479,0.0012874028168254504,0.012854304492989176,0.002520119318090985,0.015800833884025846,0.021113399491988222,0.07112975440852173,0.08311334011437459,0.14408374402077748
26,0.600064778779189,0.003390320406341421,20.0,44.41,7.0,2.0,0.49992046307489874,0.01085691685582296,0.4773927085749082,-0.046086658589114454,1.097024978397095,0.02149007361481823,0.49670495373158213,0.04753799614074549,0.018752018166162166,0.11273449881600157,0.0002174643815424926,8.879148887597655e-05,0.002915706651896638,1.3246672003627842e-05,0.0013883206773789578,0.0010997136050307126,0.0018943737274980982,0.003202490599709272,0.012557953259904638,1.0148902520673901,8.032487674120663,1.633444778181178,20.0,44.41,0.0,0.25,0.39936774993835017,-0.0019975399095683456,-0.051916222864840544,0.15165775610508136,0.131466195943641,0.10787470891610215,0.022995344407851212,0.002741811244812754,0.00023499514309260737,0.017279817551522008,0.0010165311193531606,0.01163456917915701,0.025954865569265115,0.025616749220527348,0.12855706574488315,0.08132007472938725
27,0.6000614951768488,0.0033818584802842284,20.0,41.77,5.0,1.0,0.4001560594634332,0.00781072501513268,0.45084277510979287,0.031684110504341126,2.0069982156886708,0.014648641084708723,0.4260360246365699,0.03946005557712409,0.013467006088603479,0.09699636473265652,0.0,0.0,0.0,1.318778761459616e-05,0.0011112843506751134,0.0010997248625041983,NaN,NaN,NaN,NaN,NaN,NaN,20.0,41.77,0.0,0.25,0.375146302322431,-0.023954524528354983,-0.04863987146114946,0.16213043189084547,0.13074536282480625,0.09709656305292001,0.0262802396743392,0.0021702983668823103,0.0028662130440925597,0.017090423774811223,0.0016845952346453213,0.00942557725063623,0.026398120349893327,NaN,NaN,NaN
28,0.6000654301075269,0.0033629655641565386,20.0,43.25,4.0,1.0,0.3000400672012834,0.0059436697091051595,0.42339122600735973,0.016762432563238266,1.683704865413561,0.007330478334827441,0.2258686098267616,0.029769238578938977,0.008241602516540688,0.08773631774327732,0.0,0.0,0.0,1.3141490028764657e-05,0.0008332361051183232,0.001099709682176832,NaN,NaN,NaN,NaN,NaN,NaN,20.0,43.25,0.0,0.25,0.3397136400275918,-0.002013129549722612,-0.03243139781393311,0.15927553029282915,0.14073354365445823,0.12045069404023237,0.02536323656930676,0.0022126142512213574,0.004292861322820085,0.019801667302587027,0.00020466643533082022,0.014505249615269418,0.0298350767435816,NaN,NaN,NaN
29,0.6000585014409223,0.0034207492968910368,20.0,37.35,2.0,0.0,0.20035058286906252,0.0035148329054960604,0.37482461957352486,NaN,NaN,NaN,NaN,0.023914399986406095,0.0049218274370098035,0.0668401718759246,NaN,NaN,NaN,1.3108658473006473e-05,0.0005563991069193579,0.00109973385425395,NaN,NaN,NaN,NaN,NaN,NaN,20.0,37.35,0.0,0.25,0.4495307008665228,0.011893083538453468,-0.03409106634780013,0.13811712972505957,0.1356793794530754,0.10605156189520579,0.019070842433975103,6.242795317643537e-05,0.0015742918321377062,0.018403588851996756,0.0006264712374435534,0.011243692589121479,0.02435906193754667,NaN,NaN,NaN
30,0.6000566801619434,0.0033820617068256176,20.0,37.29,1.0,0.0,0.1005849441701321,0.0014954286033208718,0.33364947038374554,NaN,NaN,NaN,NaN,0.01758825526001511,0.0020193780149161187,0.05619576618125849,NaN,NaN,NaN,1.3088807283985861e-05,0.00027933876348498824,0.001099739609070578,NaN,NaN,NaN,NaN,NaN,NaN,20.0,37.29,0.0,0.25,0.36997166006108656,0.001510410705347534,-0.01953788316095471,0.16688926046635436,0.12283433678736125,0.1031567518289063,0.02784397088501621,0.0008723432876472,-0.0017648799472006081,0.015083910998937682,0.00020451109025823857,0.010638238144406498,0.026783060014180196,NaN,NaN,NaN
